vectorLength,actualNumComparisons,expectedNumComparisons,timeElapsed
3463,40923,40923,0.000997
3464,40936,40936,0.000998
3465,40949,40949,0.000997
3466,40962,40962,0.000997
3467,40975,40975,0.001035
3468,40988,40988,0.000992
3469,41001,41001,0.000966
3470,41014,41014,0.001029
3471,41027,41027,0.000997
3472,41040,41040,0.001001
3473,41053,41053,0.000961
3474,41066,41066,0.000997
3475,41079,41079,0.000998
3476,41092,41092,0.000997
3477,41105,41105,0
3478,41118,41118,0
3479,41131,41131,0
3480,41144,41144,0
3481,41157,41157,0
3482,41170,41170,0
3483,41183,41183,0.000994
3484,41196,41196,0.000965
3485,41209,41209,0.000997
3486,41222,41222,0.000998
3487,41235,41235,0.000998
3488,41248,41248,0.000997
3489,41261,41261,0.001029
3490,41274,41274,0.001
3491,41287,41287,0.000986
3492,41300,41300,0.001006
3493,41313,41313,0.000998
3494,41326,41326,0.000998
3495,41339,41339,0.000997
3496,41352,41352,0.001511
3497,41365,41365,0.00053
3498,41378,41378,0.000918
3499,41391,41391,0.000344
3500,41404,41404,0.000997
3501,41417,41417,0.000997
3502,41430,41430,0.00103
3503,41443,41443,0.000997
3504,41456,41456,0
3505,41469,41469,0
3506,41482,41482,0
3507,41495,41495,0
3508,41508,41508,0.000964
3509,41521,41521,0.000997
3510,41534,41534,0.000999
3511,41547,41547,0.000997
3512,41560,41560,0.000997
3513,41573,41573,0.001034
3514,41586,41586,0.000996
3515,41599,41599,0.001001
3516,41612,41612,0.000991
3517,41625,41625,0.001004
3518,41638,41638,0.00099
3519,41651,41651,0.000998
3520,41664,41664,0.000964
3521,41677,41677,0.000999
3522,41690,41690,0.001029
3523,41703,41703,0.000997
3524,41716,41716,0.000998
3525,41729,41729,0.000965
3526,41742,41742,0
3527,41755,41755,0
3528,41768,41768,0
3529,41781,41781,0.000997
3530,41794,41794,0.000965
3531,41807,41807,0.000996
3532,41820,41820,0.000998
3533,41833,41833,0.000998
3534,41846,41846,0.001006
3535,41859,41859,0.000988
3536,41872,41872,0.000998
3537,41885,41885,0.001029
3538,41898,41898,0.000998
3539,41911,41911,0.000997
3540,41924,41924,0.000997
3541,41937,41937,0.000998
3542,41950,41950,0.000965
3543,41963,41963,0.000996
3544,41976,41976,0.000998
3545,41989,41989,0
3546,42002,42002,0.000931
3547,42015,42015,0.001002
3548,42028,42028,0.000993
3549,42041,42041,0.000997
3550,42054,42054,0.000998
3551,42067,42067,0.001034
3552,42080,42080,0.000992
3553,42093,42093,0.000965
3554,42106,42106,0.000997
3555,42119,42119,0.000998
3556,42132,42132,0.000998
3557,42145,42145,0.000997
3558,42158,42158,0.000997
3559,42171,42171,0.001032
3560,42184,42184,0.000996
3561,42197,42197,0.000997
3562,42210,42210,0.000965
3563,42223,42223,0
3564,42236,42236,0
3565,42249,42249,0.000983
3566,42262,42262,0.000997
3567,42275,42275,0.000998
3568,42288,42288,0.000997
3569,42301,42301,0.000997
3570,42314,42314,0.001031
3571,42327,42327,0.001
3572,42340,42340,0.000994
3573,42353,42353,0.000999
3574,42366,42366,0.000997
3575,42379,42379,0.000995
3576,42392,42392,0.000998
3577,42405,42405,0.000964
3578,42418,42418,0.000998
3579,42431,42431,0.000998
3580,42444,42444,0.000997
3581,42457,42457,0
3582,42470,42470,0
3583,42483,42483,0
3584,42496,42496,0
3585,42509,42509,0
3586,42522,42522,0.001011
3587,42535,42535,0.000984
3588,42548,42548,0.000966
3589,42561,42561,0.000996
3590,42574,42574,0.000998
3591,42587,42587,0.000997
3592,42600,42600,0.000997
3593,42613,42613,0.000998
3594,42626,42626,0.001029
3595,42639,42639,0.000998
3596,42652,42652,0.000996
3597,42665,42665,0.001
3598,42678,42678,0.000995
3599,42691,42691,0.001372
3600,42704,42704,0
3601,42717,42717,0
3602,42730,42730,0
3603,42743,42743,0.000997
3604,42756,42756,0.000998
3605,42769,42769,0.001029
3606,42782,42782,0.000998
3607,42795,42795,0.000997
3608,42808,42808,0.001
3609,42821,42821,0.000994
3610,42834,42834,0.001003
3611,42847,42847,0.000959
3612,42860,42860,0.000998
3613,42873,42873,0
3614,42886,42886,0
3615,42899,42899,0.000998
3616,42912,42912,0.001
3617,42925,42925,0.001026
3618,42938,42938,0.000999
3619,42951,42951,0.000998
3620,42964,42964,0.000996
3621,42977,42977,0.000996
3622,42990,42990,0.000965
3623,43003,43003,0.000998
3624,43016,43016,0.000998
3625,43029,43029,0.000997
3626,43042,43042,0.000997
3627,43055,43055,0.001032
3628,43068,43068,0.000995
3629,43081,43081,0.000997
3630,43094,43094,0.000998
3631,43107,43107,0.000986
3632,43120,43120,0
3633,43133,43133,0.000997
3634,43146,43146,0.000997
3635,43159,43159,0.000998
3636,43172,43172,0.000997
3637,43185,43185,0.001001
3638,43198,43198,0.001026
3639,43211,43211,0.000997
3640,43224,43224,0.000997
3641,43237,43237,0.000966
3642,43250,43250,0.000455
3643,43263,43263,0.000995
3644,43276,43276,0.000963
3645,43289,43289,0.000997
3646,43302,43302,0
3647,43315,43315,0.001002
3648,43328,43328,0.000992
3649,43341,43341,0.000998
3650,43354,43354,0.000997
3651,43367,43367,0.001029
3652,43380,43380,0.000998
3653,43393,43393,0.000997
3654,43406,43406,0.000997
3655,43419,43419,0.000965
3656,43432,43432,0.000998
3657,43445,43445,0.000997
3658,43458,43458,0.000997
3659,43471,43471,0
3660,43484,43484,0
3661,43497,43497,0.001003
3662,43510,43510,0.00099
3663,43523,43523,0.000997
3664,43536,43536,0.001
3665,43549,43549,0.000995
3666,43562,43562,0.000965
3667,43575,43575,0.000996
3668,43588,43588,0.000998
3669,43601,43601,0.000998
3670,43614,43614,0.000997
3671,43627,43627,0
3672,43640,43640,0.001028
3673,43653,43653,0.000997
3674,43666,43666,0.001003
3675,43679,43679,0.000992
3676,43692,43692,0.000997
3677,43705,43705,0.000966
3678,43718,43718,0.001003
3679,43731,43731,0.000209
3680,43744,43744,0.000176
3681,43757,43757,0
3682,43770,43770,0.000998
3683,43783,43783,0.00098
3684,43796,43796,0.000998
3685,43809,43809,0.000997
3686,43822,43822,0.000999
3687,43835,43835,0.000995
3688,43848,43848,0.000998
3689,43861,43861,0.000965
3690,43874,43874,0.000208
3691,43887,43887,0
3692,43900,43900,0.001028
3693,43913,43913,0.001
3694,43926,43926,0.000995
3695,43939,43939,0.000997
3696,43952,43952,0.001004
3697,43965,43965,0.000993
3698,43978,43978,0.000996
3699,43991,43991,0.000997
3700,44004,44004,0.000965
3701,44017,44017,0
3702,44030,44030,0.000997
3703,44043,44043,0.000997
3704,44056,44056,0.00103
3705,44069,44069,0.000997
3706,44082,44082,0.001016
3707,44095,44095,0.000979
3708,44108,44108,0.001
3709,44121,44121,0.000994
3710,44134,44134,0
3711,44147,44147,0.000996
3712,44160,44160,0.000997
3713,44173,44173,0.000998
3714,44186,44186,0.000997
3715,44199,44199,0.000997
3716,44212,44212,0.001033
3717,44225,44225,0.000994
3718,44238,44238,0.000998
3719,44251,44251,0
3720,44264,44264,0.001029
3721,44277,44277,0.000997
3722,44290,44290,0.000965
3723,44303,44303,0.000997
3724,44316,44316,0.000998
3725,44329,44329,0.000997
3726,44342,44342,0.001002
3727,44355,44355,0.000993
3728,44368,44368,0
3729,44381,44381,0.001031
3730,44394,44394,0.000995
3731,44407,44407,0.000997
3732,44420,44420,0.000998
3733,44433,44433,0.00097
3734,44446,44446,0.000441
3735,44459,44459,0.000997
3736,44472,44472,0.000997
3737,44485,44485,0
3738,44498,44498,0.001007
3739,44511,44511,0.000998
3740,44524,44524,0.000997
3741,44537,44537,0.000997
3742,44550,44550,0.000998
3743,44563,44563,0.000997
3744,44576,44576,0.000967
3745,44589,44589,0.000995
3746,44602,44602,0.000997
3747,44615,44615,0.000998
3748,44628,44628,0.001034
3749,44641,44641,0.000993
3750,44654,44654,0.000997
3751,44667,44667,0.001
3752,44680,44680,0.000995
3753,44693,44693,0.000997
3754,44706,44706,0
3755,44719,44719,0.000964
3756,44732,44732,0.000998
3757,44745,44745,0.001001
3758,44758,44758,0.000994
3759,44771,44771,0.000997
3760,44784,44784,0.000997
3761,44797,44797,0.00103
3762,44810,44810,0
3763,44823,44823,0
3764,44836,44836,0.000996
3765,44849,44849,0.001
3766,44862,44862,0.000962
3767,44875,44875,0.000997
3768,44888,44888,0.000998
3769,44901,44901,0.000998
3770,44914,44914,0.000997
3771,44927,44927,0
3772,44940,44940,0.001
3773,44953,44953,0.000994
3774,44966,44966,0.000997
3775,44979,44979,0.000998
3776,44992,44992,0.000997
3777,45005,45005,0.000966
3778,45018,45018,0.000997
3779,45031,45031,0
3780,45044,45044,0.000995
3781,45057,45057,0.000995
3782,45070,45070,0.000998
3783,45083,45083,0.000997
3784,45096,45096,0.000997
3785,45109,45109,0.000998
3786,45122,45122,0.000997
3787,45135,45135,0
3788,45148,45148,0.000976
3789,45161,45161,0.000999
3790,45174,45174,0.001029
3791,45187,45187,0.000997
3792,45200,45200,0.001002
3793,45213,45213,0.000993
3794,45226,45226,0
3795,45239,45239,0.001024
3796,45252,45252,0.000999
3797,45265,45265,0.000994
3798,45278,45278,0.001
3799,45291,45291,0.000967
3800,45304,45304,0.001032
3801,45317,45317,0
3802,45330,45330,0.001028
3803,45343,45343,0.000998
3804,45356,45356,0.000997
3805,45369,45369,0.000997
3806,45382,45382,0.000998
3807,45395,45395,0.001001
3808,45408,45408,0.000996
3809,45421,45421,0.000963
3810,45434,45434,0.000997
3811,45447,45447,0.000998
3812,45460,45460,0.000997
3813,45473,45473,0.00103
3814,45486,45486,0.000997
3815,45499,45499,0.000999
3816,45512,45512,0.000995
3817,45525,45525,0.000998
3818,45538,45538,0
3819,45551,45551,0.000971
3820,45564,45564,0.000996
3821,45577,45577,0.00103
3822,45590,45590,0.001
3823,45603,45603,0.000995
3824,45616,45616,0.001094
3825,45629,45629,0
3826,45642,45642,0.001018
3827,45655,45655,0.000992
3828,45668,45668,0.000998
3829,45681,45681,0.000999
3830,45694,45694,0.000962
3831,45707,45707,0.000998
3832,45720,45720,0.000997
3833,45733,45733,0.000997
3834,45746,45746,0.001031
3835,45759,45759,0.000996
3836,45772,45772,0.001
3837,45785,45785,0.000994
3838,45798,45798,0.000998
3839,45811,45811,0.001002
3840,45824,45824,0.00096
3841,45837,45837,0.000997
3842,45850,45850,0.000997
3843,45863,45863,0.000998
3844,45876,45876,0.001029
3845,45889,45889,0.000997
3846,45902,45902,0.000998
3847,45915,45915,0.000998
3848,45928,45928,0
3849,45941,45941,0.000997
3850,45954,45954,0.000965
3851,45967,45967,0.000996
3852,45980,45980,0.000998
3853,45993,45993,0.000997
3854,46006,46006,0.000998
3855,46019,46019,0
3856,46032,46032,0.001026
3857,46045,46045,0.001
3858,46058,46058,0.000995
3859,46071,46071,0.000998
3860,46084,46084,0.000997
3861,46097,46097,0.000964
3862,46110,46110,0.000997
3863,46123,46123,0.000997
3864,46136,46136,0.000998
3865,46149,46149,0.00103
3866,46162,46162,0.000996
3867,46175,46175,0.000998
3868,46188,46188,0.000997
3869,46201,46201,0.001032
3870,46214,46214,0.000994
3871,46227,46227,0.001039
3872,46240,46240,0.000924
3873,46253,46253,0.00103
3874,46266,46266,0.000965
3875,46279,46279,0.001029
3876,46292,46292,0.000998
3877,46305,46305,0.001002
3878,46318,46318,0.000995
3879,46331,46331,0.000995
3880,46344,46344,0.000998
3881,46357,46357,0
3882,46370,46370,0.000976
3883,46383,46383,0.000996
3884,46396,46396,0.000998
3885,46409,46409,0.000998
3886,46422,46422,0.001336
3887,46435,46435,0.000936
3888,46448,46448,0.000997
3889,46461,46461,0.000997
3890,46474,46474,0.001031
3891,46487,46487,0.000999
3892,46500,46500,0.001029
3893,46513,46513,0.000965
3894,46526,46526,0.000997
3895,46539,46539,0.000998
3896,46552,46552,0.000997
3897,46565,46565,0.000997
3898,46578,46578,0.001033
3899,46591,46591,0.000995
3900,46604,46604,0.000997
3901,46617,46617,0.000997
3902,46630,46630,0.000997
3903,46643,46643,0.000996
3904,46656,46656,0
3905,46669,46669,0.000998
3906,46682,46682,0.000997
3907,46695,46695,0.000997
3908,46708,46708,0.000998
3909,46721,46721,0.001029
3910,46734,46734,0.000536
3911,46747,46747,0.001034
3912,46760,46760,0.000995
3913,46773,46773,0
3914,46786,46786,0.000996
3915,46799,46799,0.000998
3916,46812,46812,0.000997
3917,46825,46825,0.000998
3918,46838,46838,0.000997
3919,46851,46851,0
3920,46864,46864,0.001029
3921,46877,46877,0.000998
3922,46890,46890,0.001
3923,46903,46903,0.000994
3924,46916,46916,0.000967
3925,46929,46929,0
3926,46942,46942,0.000998
3927,46955,46955,0.000997
3928,46968,46968,0.001005
3929,46981,46981,0.001025
3930,46994,46994,0.000995
3931,47007,47007,0.001031
3932,47020,47020,0.000995
3933,47033,47033,0.000997
3934,47046,47046,0.000965
3935,47059,47059,0.000999
3936,47072,47072,0.000997
3937,47085,47085,0.001002
3938,47098,47098,0.001028
3939,47111,47111,0.000994
3940,47124,47124,0.000998
3941,47137,47137,0.000997
3942,47150,47150,0.001029
3943,47163,47163,0.000997
3944,47176,47176,0.000965
3945,47189,47189,0.000998
3946,47202,47202,0.000997
3947,47215,47215,0.000997
3948,47228,47228,0.001317
3949,47241,47241,0.000907
3950,47254,47254,0.001328
3951,47267,47267,0.000995
3952,47280,47280,0.000999
3953,47293,47293,0.001281
3954,47306,47306,0.001725
3955,47319,47319,0.001077
3956,47332,47332,0.000822
3957,47345,47345,0.000466
3958,47358,47358,0.001008
3959,47371,47371,0.000987
3960,47384,47384,0.00104
3961,47397,47397,0.000362
3962,47410,47410,0.000942
3963,47423,47423,0.000997
3964,47436,47436,0.000998
3965,47449,47449,0.000997
3966,47462,47462,0.001451
3967,47475,47475,0.000998
3968,47488,47488,0.001374
3969,47501,47501,0.0006
3970,47514,47514,0.001079
3971,47527,47527,0.001913
3972,47540,47540,0.000999
3973,47553,47553,0.001022
3974,47566,47566,0.000971
3975,47579,47579,0.001342
3976,47592,47592,0.000997
3977,47605,47605,0.000998
3978,47618,47618,0.001276
3979,47631,47631,0.000718
3980,47644,47644,0.00197
3981,47657,47657,0.000996
3982,47670,47670,0.000998
3983,47683,47683,0.000997
3984,47696,47696,0.00049
3985,47709,47709,0.000998
3986,47722,47722,0.001229
3987,47735,47735,0.000822
3988,47748,47748,0.000786
3989,47761,47761,0.00117
3990,47774,47774,0.000998
3991,47787,47787,0.000996
3992,47800,47800,0.001382
3993,47813,47813,0.000483
3994,47826,47826,0.000986
3995,47839,47839,0.000998
3996,47852,47852,0.000997
3997,47865,47865,0.001158
3998,47878,47878,0.001608
3999,47891,47891,0.000997
4000,47904,47904,0.000914
4001,47917,47917,0.000547
4002,47930,47930,0.001488
4003,47943,47943,0.001053
4004,47956,47956,0.001002
4005,47969,47969,0.000993
4006,47982,47982,0.001029
4007,47995,47995,0.00036
4008,48008,48008,0.00103
4009,48021,48021,0.001
4010,48034,48034,0.000994
4011,48047,48047,0.000998
4012,48060,48060,0.000965
4013,48073,48073,0.001662
4014,48086,48086,0.000954
4015,48099,48099,0.000919
4016,48112,48112,0.001309
4017,48125,48125,0.001099
4018,48138,48138,0.001405
4019,48151,48151,0.000999
4020,48164,48164,0.000997
4021,48177,48177,0.000584
4022,48190,48190,0.001424
4023,48203,48203,0.000972
4024,48216,48216,0.000955
4025,48229,48229,0.000997
4026,48242,48242,0.000558
4027,48255,48255,0.000997
4028,48268,48268,0.000998
4029,48281,48281,0.000999
4030,48294,48294,0.001094
4031,48307,48307,0.0009
4032,48320,48320,0.000997
4033,48333,48333,0.000997
4034,48346,48346,0.000997
4035,48359,48359,0.000997
4036,48372,48372,0.001004
4037,48385,48385,0.000991
4038,48398,48398,0.000997
4039,48411,48411,0.001007
4040,48424,48424,0.001077
4041,48437,48437,0.000581
4042,48450,48450,0.001292
4043,48463,48463,0.000597
4044,48476,48476,0.000997
4045,48489,48489,0.000859
4046,48502,48502,0.000984
4047,48515,48515,0.000421
4048,48528,48528,0.000974
4049,48541,48541,0.001118
4050,48554,48554,0.000819
4051,48567,48567,0.001454
4052,48580,48580,0.000941
4053,48593,48593,7e-005
4054,48606,48606,0.000998
4055,48619,48619,0.00103
4056,48632,48632,0.001189
4057,48645,48645,0.000384
4058,48658,48658,0.000997
4059,48671,48671,0.00103
4060,48684,48684,0.000964
4061,48697,48697,0.00103
4062,48710,48710,0.000188
4063,48723,48723,0.000999
4064,48736,48736,0.000997
4065,48749,48749,0.001442
4066,48762,48762,0.001054
4067,48775,48775,0.001128
4068,48788,48788,0.001047
4069,48801,48801,0.000948
4070,48814,48814,0.000998
4071,48827,48827,0.000789
4072,48840,48840,0.001416
4073,48853,48853,0.00112
4074,48866,48866,0.000597
4075,48879,48879,0.000389
4076,48892,48892,0.000997
4077,48905,48905,0.000997
4078,48918,48918,0.000997
4079,48931,48931,0.001399
4080,48944,48944,0.000622
4081,48957,48957,0.001204
4082,48970,48970,0.000903
4083,48983,48983,0.000998
4084,48996,48996,0.000991
4085,49009,49009,0.000997
4086,49022,49022,0.000997
4087,49035,49035,0.000997
4088,49048,49048,0.001045
4089,49061,49061,0.001004
4090,49074,49074,0.001851
4091,49087,49087,0.000998
4092,49100,49100,0.001491
4093,49113,49113,0.000957
4094,49126,49126,0.001053
4095,49139,49139,0.001436
4096,49152,49152,0.001046
4097,49166,49166,0.000997
4098,49180,49180,0.000434
4099,49194,49194,0.001966
4100,49208,49208,0.001237
4101,49222,49222,0.001204
4102,49236,49236,0.000307
4103,49250,49250,0.000997
4104,49264,49264,0.000998
4105,49278,49278,0.001192
4106,49292,49292,0.000802
4107,49306,49306,0.000998
4108,49320,49320,0.000997
4109,49334,49334,0.000998
4110,49348,49348,0.000997
4111,49362,49362,0.000997
4112,49376,49376,0.000997
4113,49390,49390,0.000997
4114,49404,49404,0.000543
4115,49418,49418,0.001193
4116,49432,49432,0.000997
4117,49446,49446,0.000836
4118,49460,49460,0.001036
4119,49474,49474,0.000958
4120,49488,49488,0.000998
4121,49502,49502,0.000998
4122,49516,49516,0.000997
4123,49530,49530,0.000997
4124,49544,49544,0.000997
4125,49558,49558,0.000997
4126,49572,49572,0.000998
4127,49586,49586,0.000997
4128,49600,49600,0.000997
4129,49614,49614,0.000997
4130,49628,49628,0.000997
4131,49642,49642,0.000997
4132,49656,49656,0.000998
4133,49670,49670,0.000997
4134,49684,49684,0.000997
4135,49698,49698,0.000997
4136,49712,49712,0.000998
4137,49726,49726,0.000997
4138,49740,49740,0.000998
4139,49754,49754,0.000997
4140,49768,49768,0.000997
4141,49782,49782,0.000998
4142,49796,49796,0.001994
4143,49810,49810,0.000998
4144,49824,49824,0.000997
4145,49838,49838,0.000997
4146,49852,49852,0.000997
4147,49866,49866,0.000997
4148,49880,49880,0.000997
4149,49894,49894,0.000998
4150,49908,49908,0.000997
4151,49922,49922,0.000998
4152,49936,49936,0.000997
4153,49950,49950,0.000998
4154,49964,49964,0.000997
4155,49978,49978,0.001002
4156,49992,49992,0.000993
4157,50006,50006,0.000997
4158,50020,50020,0.000997
4159,50034,50034,0.001995
4160,50048,50048,0.000997
4161,50062,50062,0.000998
4162,50076,50076,0.000997
4163,50090,50090,0.000998
4164,50104,50104,0.000997
4165,50118,50118,0.000998
4166,50132,50132,0.000997
4167,50146,50146,0.000997
4168,50160,50160,0.000998
4169,50174,50174,0.001032
4170,50188,50188,0.000962
4171,50202,50202,0.000998
4172,50216,50216,0.000941
4173,50230,50230,0.000997
4174,50244,50244,0.000997
4175,50258,50258,0.000998
4176,50272,50272,0.000997
4177,50286,50286,0.000997
4178,50300,50300,0.000998
4179,50314,50314,0.000997
4180,50328,50328,0.001039
4181,50342,50342,0.000956
4182,50356,50356,0.000998
4183,50370,50370,0.000997
4184,50384,50384,0.000997
4185,50398,50398,0.000998
4186,50412,50412,0.000997
4187,50426,50426,0.000998
4188,50440,50440,0.000997
4189,50454,50454,0.000998
4190,50468,50468,0.000997
4191,50482,50482,0.000997
4192,50496,50496,0.000998
4193,50510,50510,0.000997
4194,50524,50524,0.000998
4195,50538,50538,0.000997
4196,50552,50552,0.000997
4197,50566,50566,0.000998
4198,50580,50580,0.000997
4199,50594,50594,0.000997
4200,50608,50608,0.000997
4201,50622,50622,0.001033
4202,50636,50636,0.000962
4203,50650,50650,0.000997
4204,50664,50664,0.000997
4205,50678,50678,0.000997
4206,50692,50692,0.000998
4207,50706,50706,0.000997
4208,50720,50720,0.000997
4209,50734,50734,0.000998
4210,50748,50748,0.000997
4211,50762,50762,0.000997
4212,50776,50776,0.001001
4213,50790,50790,0.000994
4214,50804,50804,0.000997
4215,50818,50818,0.000997
4216,50832,50832,0.000993
4217,50846,50846,0.000997
4218,50860,50860,0.000997
4219,50874,50874,0.000998
4220,50888,50888,0.000997
4221,50902,50902,0.000998
4222,50916,50916,0.000997
4223,50930,50930,0.000998
4224,50944,50944,0.000997
4225,50958,50958,0.000998
4226,50972,50972,0.000997
4227,50986,50986,0.000997
4228,51000,51000,0.000997
4229,51014,51014,0.000997
4230,51028,51028,0.000997
4231,51042,51042,0.000997
4232,51056,51056,0.000998
4233,51070,51070,0.000997
4234,51084,51084,0.001158
4235,51098,51098,0.00096
